source,text,answer,answer2
Laptop-ACOS/train.txt,"most apps run pretty - ok in beta - some problems i ' m noticing in beta are that bluetooth is less than ideal and i believe battery life suffers greatly , now that i ' ve been paying attention to it .","[['SOFTWARE#OPERATION_PERFORMANCE', '5,9', '23,25', '2'], ['PORTS#GENERAL', '82,91', '-1,-1', '0'], ['BATTERY#QUALITY', '125,137', '-1,-1', '0']]","[['SOFTWARE#OPERATION_PERFORMANCE', 'apps', 'ok', '2'], ['PORTS#GENERAL', 'bluetooth', None, '0'], ['BATTERY#QUALITY', 'battery life', None, '0']]"
Laptop-ACOS/train.txt,"the stock video player misses audio on a lot of movies , and using the vlc app ( android ) is super buggy ( frequently freezes and shuts down ) .","[['SOFTWARE#OPERATION_PERFORMANCE', '4,22', '-1,-1', '0'], ['SOFTWARE#OPERATION_PERFORMANCE', '71,78', '100,105', '0']]","[['SOFTWARE#OPERATION_PERFORMANCE', 'stock video player', None, '0'], ['SOFTWARE#OPERATION_PERFORMANCE', 'vlc app', 'buggy', '0']]"
Laptop-ACOS/train.txt,it ' s increasingly disappointing to see the much - hyped play access is still nonexistent .,"[['SOFTWARE#QUALITY', '58,69', '20,33', '0']]","[['SOFTWARE#QUALITY', 'play access', 'disappointing', '0']]"
Laptop-ACOS/train.txt,"i ' m still loving the * idea * of what the c302 is supposed to be , but the execution is feeling more and more of a miss .","[['LAPTOP#GENERAL', '44,48', '12,18', '2'], ['LAPTOP#GENERAL', '44,48', '-1,-1', '0']]","[['LAPTOP#GENERAL', 'c302', 'loving', '2'], ['LAPTOP#GENERAL', 'c302', None, '0']]"
Laptop-ACOS/train.txt,"needless to say , android / play rollout is being managed very , very poorly .","[['SOFTWARE#OPERATION_PERFORMANCE', '18,40', '70,76', '0']]","[['SOFTWARE#OPERATION_PERFORMANCE', 'android / play rollout', 'poorly', '0']]"
Laptop-ACOS/train.txt,"for the moment , please note - * * * this product no longer works with the google play store in stable or beta * * * and there is no communication about what we can expect , or when .","[['SOFTWARE#OPERATION_PERFORMANCE', '42,49', '-1,-1', '0']]","[['SOFTWARE#OPERATION_PERFORMANCE', 'product', None, '0']]"
Laptop-ACOS/train.txt,i will update this review when there is further progress - i believe this is a 5 star product but the updates are reducing my confidence in the software .,"[['LAPTOP#GENERAL', '86,93', '-1,-1', '2'], ['SOFTWARE#GENERAL', '144,152', '-1,-1', '1']]","[['LAPTOP#GENERAL', 'product', None, '2'], ['SOFTWARE#GENERAL', 'software', None, '1']]"
Laptop-ACOS/train.txt,"some of you will remember the asus “ transformer ” line of android tablets - pretty respectable tablets with tegra processors , decent builds , and most importantly - a keyboard dock that was far , far superior to any on - screen keyboard options .","[['LAPTOP#GENERAL', '-1,-1', '84,95', '2'], ['LAPTOP#DESIGN_FEATURES', '135,141', '128,134', '2'], ['KEYBOARD#GENERAL', '169,182', '202,210', '2']]","[['LAPTOP#GENERAL', None, 'respectable', '2'], ['LAPTOP#DESIGN_FEATURES', 'builds', 'decent', '2'], ['KEYBOARD#GENERAL', 'keyboard dock', 'superior', '2']]"
Laptop-ACOS/train.txt,i remember them fondly .,"[['LAPTOP#GENERAL', '-1,-1', '16,22', '2']]","[['LAPTOP#GENERAL', None, 'fondly', '2']]"
Laptop-ACOS/train.txt,"the asus c302 is , for me , the dream of that perfect asus tablet / keyboard combo made real .","[['LAPTOP#GENERAL', '4,13', '46,53', '2']]","[['LAPTOP#GENERAL', 'asus c302', 'perfect', '2']]"
Laptop-ACOS/train.txt,"- the m3 processor is * plenty * of power for all chrome , video , and android requirements .","[['CPU#QUALITY', '6,18', '-1,-1', '2']]","[['CPU#QUALITY', 'm3 processor', None, '2']]"
Laptop-ACOS/train.txt,that ' s how confident i am in the asus after 10 days .,"[['COMPANY#GENERAL', '35,39', '13,22', '2']]","[['COMPANY#GENERAL', 'asus', 'confident', '2']]"
Laptop-ACOS/train.txt,"- android apps work rather well , even if not perfectly yet .","[['SOFTWARE#OPERATION_PERFORMANCE', '2,14', '27,31', '2'], ['SOFTWARE#OPERATION_PERFORMANCE', '2,14', '42,55', '2']]","[['SOFTWARE#OPERATION_PERFORMANCE', 'android apps', 'well', '2'], ['SOFTWARE#OPERATION_PERFORMANCE', 'android apps', 'not perfectly', '2']]"
Laptop-ACOS/train.txt,"i ' m still using chrome for almost all native google apps , however , since chrome tabs / apps simply work better / faster / easier than their android counterparts .","[['SOFTWARE#OPERATION_PERFORMANCE', '77,95', '108,114', '2'], ['SOFTWARE#OPERATION_PERFORMANCE', '77,95', '117,123', '2'], ['SOFTWARE#USABILITY', '77,95', '108,114', '2'], ['SOFTWARE#USABILITY', '77,95', '117,123', '2']]","[['SOFTWARE#OPERATION_PERFORMANCE', 'chrome tabs / apps', 'better', '2'], ['SOFTWARE#OPERATION_PERFORMANCE', 'chrome tabs / apps', 'faster', '2'], ['SOFTWARE#USABILITY', 'chrome tabs / apps', 'better', '2'], ['SOFTWARE#USABILITY', 'chrome tabs / apps', 'faster', '2']]"
Laptop-ACOS/train.txt,the c302 is clean and feels solid .,"[['LAPTOP#DESIGN_FEATURES', '4,8', '12,17', '2'], ['LAPTOP#DESIGN_FEATURES', '4,8', '28,33', '2']]","[['LAPTOP#DESIGN_FEATURES', 'c302', 'clean', '2'], ['LAPTOP#DESIGN_FEATURES', 'c302', 'solid', '2']]"
Laptop-ACOS/train.txt,this is a nice perk to save battery life and for folks who like to read / / browse late at night in bed and do n ' t want the backlighting on .,"[['KEYBOARD#DESIGN_FEATURES', '-1,-1', '10,14', '2']]","[['KEYBOARD#DESIGN_FEATURES', None, 'nice', '2']]"
Laptop-ACOS/train.txt,this is now my fastest - charging device .,"[['LAPTOP#OPERATION_PERFORMANCE', '34,40', '15,22', '2']]","[['LAPTOP#OPERATION_PERFORMANCE', 'device', 'fastest', '2']]"
Laptop-ACOS/train.txt,it charges insanely fast .,"[['POWER_SUPPLY#OPERATION_PERFORMANCE', '-1,-1', '20,24', '2']]","[['POWER_SUPPLY#OPERATION_PERFORMANCE', None, 'fast', '2']]"
Laptop-ACOS/train.txt,- jstorrent works nicely for any torrenting needs .,"[['SOFTWARE#OPERATION_PERFORMANCE', '2,11', '18,24', '2']]","[['SOFTWARE#OPERATION_PERFORMANCE', 'jstorrent', 'nicely', '2']]"
Laptop-ACOS/train.txt,"- android support is only in beta mode as of february 5 , 2017 .","[['SUPPORT#GENERAL', '2,17', '-1,-1', '0']]","[['SUPPORT#GENERAL', 'android support', None, '0']]"
Laptop-ACOS/train.txt,i ' ll end the review simply saying i ' m very happy overall with my purchase !,"[['LAPTOP#GENERAL', '-1,-1', '47,52', '2']]","[['LAPTOP#GENERAL', None, 'happy', '2']]"
Laptop-ACOS/train.txt,great machine out of the box .,"[['LAPTOP#GENERAL', '6,13', '0,5', '2']]","[['LAPTOP#GENERAL', 'machine', 'great', '2']]"
Laptop-ACOS/train.txt,but after only a couple of days the thing just turned off and won ' t turn back on again .,"[['LAPTOP#GENERAL', '-1,-1', '-1,-1', '0']]","[['LAPTOP#GENERAL', None, None, '0']]"
Laptop-ACOS/train.txt,"i tired every remedy found online , and even got in touch with asus tech support who just said ` ` send it back ` ` .","[['SUPPORT#GENERAL', '63,80', '-1,-1', '0']]","[['SUPPORT#GENERAL', 'asus tech support', None, '0']]"
Laptop-ACOS/train.txt,and apparently amazon is experiencing a supply shortage because my replacement isn ' t expected until sometime between jan 11th to feb 5th !,"[['SUPPORT#GENERAL', '15,21', '-1,-1', '0']]","[['SUPPORT#GENERAL', 'amazon', None, '0']]"
Laptop-ACOS/train.txt,the c302 is a great machine .,"[['LAPTOP#GENERAL', '4,8', '14,19', '2']]","[['LAPTOP#GENERAL', 'c302', 'great', '2']]"
Laptop-ACOS/train.txt,"as of today , they can not give me a date on the return of my chromebook .","[['SUPPORT#OPERATION_PERFORMANCE', '-1,-1', '-1,-1', '0']]","[['SUPPORT#OPERATION_PERFORMANCE', None, None, '0']]"
Laptop-ACOS/train.txt,"clearly , this is a company that can not handle repairs in a timely matter .","[['COMPANY#GENERAL', '20,27', '-1,-1', '0']]","[['COMPANY#GENERAL', 'company', None, '0']]"
Laptop-ACOS/train.txt,this is a dreadful little piece of machinery .,"[['LAPTOP#GENERAL', '35,44', '10,18', '0']]","[['LAPTOP#GENERAL', 'machinery', 'dreadful', '0']]"
Laptop-ACOS/train.txt,i ' ve had mine 10 months and the motherboard has crapped out twice already .,"[['MOTHERBOARD#OPERATION_PERFORMANCE', '34,45', '-1,-1', '0']]","[['MOTHERBOARD#OPERATION_PERFORMANCE', 'motherboard', None, '0']]"
Laptop-ACOS/train.txt,"bought it for a xmas gift , dead in less than 3 months .","[['LAPTOP#QUALITY', '-1,-1', '-1,-1', '0']]","[['LAPTOP#QUALITY', None, None, '0']]"
Laptop-ACOS/train.txt,"it was an amazing laptop , until the graphics card started rotting after a month .","[['LAPTOP#GENERAL', '18,24', '10,17', '2'], ['GRAPHICS#OPERATION_PERFORMANCE', '37,50', '-1,-1', '0']]","[['LAPTOP#GENERAL', 'laptop', 'amazing', '2'], ['GRAPHICS#OPERATION_PERFORMANCE', 'graphics card', None, '0']]"
Laptop-ACOS/train.txt,edit : just shy of owning 2 for 9 months now and both are experiencing touch screen failure problems .,"[['DISPLAY#OPERATION_PERFORMANCE', '71,83', '-1,-1', '0']]","[['DISPLAY#OPERATION_PERFORMANCE', 'touch screen', None, '0']]"
Laptop-ACOS/train.txt,"one of them keeps sliding the touchscreen randomly back and forth , and the other one disables a top portion of the screen randomly .","[['DISPLAY#OPERATION_PERFORMANCE', '30,41', '-1,-1', '0']]","[['DISPLAY#OPERATION_PERFORMANCE', 'touchscreen', None, '0']]"
Laptop-ACOS/train.txt,"i loved this chromebook , it worked great for six months .","[['LAPTOP#GENERAL', '13,23', '2,7', '2'], ['LAPTOP#OPERATION_PERFORMANCE', '13,23', '36,41', '2']]","[['LAPTOP#GENERAL', 'chromebook', 'loved', '2'], ['LAPTOP#OPERATION_PERFORMANCE', 'chromebook', 'great', '2']]"
Laptop-ACOS/train.txt,"now the romance is over ; it won ' t charge , and my only option is to send it in for service , a 10 - day event not including shipping there and back .","[['POWER_SUPPLY#OPERATION_PERFORMANCE', '-1,-1', '-1,-1', '0']]","[['POWER_SUPPLY#OPERATION_PERFORMANCE', None, None, '0']]"
Laptop-ACOS/train.txt,the build quality is fantastic .,"[['LAPTOP#DESIGN_FEATURES', '4,17', '21,30', '2']]","[['LAPTOP#DESIGN_FEATURES', 'build quality', 'fantastic', '2']]"
Laptop-ACOS/train.txt,the thing that made me return it was the trackpad .,"[['KEYBOARD#GENERAL', '41,49', '-1,-1', '0']]","[['KEYBOARD#GENERAL', 'trackpad', None, '0']]"
Laptop-ACOS/train.txt,the trackpad was very glitchy .,"[['KEYBOARD#GENERAL', '4,12', '22,29', '0']]","[['KEYBOARD#GENERAL', 'trackpad', 'glitchy', '0']]"
Laptop-ACOS/train.txt,i had the trackpad speed maxed out and it still was bugging out .,"[['KEYBOARD#OPERATION_PERFORMANCE', '10,18', '-1,-1', '0']]","[['KEYBOARD#OPERATION_PERFORMANCE', 'trackpad', None, '0']]"
Laptop-ACOS/train.txt,overall i like the portability and battery life on this device .,"[['LAPTOP#PORTABILITY', '56,62', '10,14', '2'], ['BATTERY#QUALITY', '35,47', '10,14', '2']]","[['LAPTOP#PORTABILITY', 'device', 'like', '2'], ['BATTERY#QUALITY', 'battery life', 'like', '2']]"
Laptop-ACOS/train.txt,my disappointment begins with the fact that chromeos is not touch - ready and most websites will not consider touch interface for desktop mode websites .,"[['OS#USABILITY', '44,52', '3,17', '0']]","[['OS#USABILITY', 'chromeos', 'disappointment', '0']]"
Laptop-ACOS/train.txt,"google ' s own services like google docs , drive , and gmail don ' t respond well to touch screen gestures often leaving me in despair .","[['SOFTWARE#DESIGN_FEATURES', '0,23', '-1,-1', '0']]","[['SOFTWARE#DESIGN_FEATURES', ""google ' s own services"", None, '0']]"
Laptop-ACOS/train.txt,"aside from the larger capacity , it hasn ' t lived up to some of the other hardware i ' ve used .","[['LAPTOP#GENERAL', '-1,-1', '-1,-1', '0']]","[['LAPTOP#GENERAL', None, None, '0']]"
Laptop-ACOS/train.txt,• super thin and light weight,"[['LAPTOP#DESIGN_FEATURES', '-1,-1', '8,12', '2'], ['LAPTOP#DESIGN_FEATURES', '-1,-1', '17,22', '2']]","[['LAPTOP#DESIGN_FEATURES', None, 'thin', '2'], ['LAPTOP#DESIGN_FEATURES', None, 'light', '2']]"
Laptop-ACOS/train.txt,• bright screen with good colors,"[['DISPLAY#QUALITY', '9,15', '2,8', '2'], ['DISPLAY#QUALITY', '9,15', '21,25', '2']]","[['DISPLAY#QUALITY', 'screen', 'bright', '2'], ['DISPLAY#QUALITY', 'screen', 'good', '2']]"
Laptop-ACOS/train.txt,• occasionally hangs for 10 - 30 seconds with no response from keyboard or trackpad,"[['KEYBOARD#OPERATION_PERFORMANCE', '63,71', '-1,-1', '0'], ['KEYBOARD#OPERATION_PERFORMANCE', '75,83', '-1,-1', '0']]","[['KEYBOARD#OPERATION_PERFORMANCE', 'keyboard', None, '0'], ['KEYBOARD#OPERATION_PERFORMANCE', 'trackpad', None, '0']]"
Laptop-ACOS/train.txt,"i also decided that despite the advantages of the asus , i can not live with the sharp edges and middling volume .","[['LAPTOP#GENERAL', '50,54', '-1,-1', '2'], ['LAPTOP#DESIGN_FEATURES', '50,54', '-1,-1', '0']]","[['LAPTOP#GENERAL', 'asus', None, '2'], ['LAPTOP#DESIGN_FEATURES', 'asus', None, '0']]"
Laptop-ACOS/train.txt,at first i was totally stoked on this chromebook .,"[['LAPTOP#GENERAL', '38,48', '23,29', '2']]","[['LAPTOP#GENERAL', 'chromebook', 'stoked', '2']]"
Laptop-ACOS/train.txt,"aluminum outer body , usb c charging from either side of the chrombooke , backit keyboard , nice screen resolution and fast processor .","[['CPU#OPERATION_PERFORMANCE', '124,133', '119,123', '2']]","[['CPU#OPERATION_PERFORMANCE', 'processor', 'fast', '2']]"
Laptop-ACOS/train.txt,"then about 3 months in , it quit charging from the supplied fast charger .","[['POWER_SUPPLY#OPERATION_PERFORMANCE', '60,72', '-1,-1', '0']]","[['POWER_SUPPLY#OPERATION_PERFORMANCE', 'fast charger', None, '0']]"
Laptop-ACOS/train.txt,"i can plug it in and put it back to sleep and it will charge , but if i haven ' t woken it up it won ' t begin to charge .","[['LAPTOP#OPERATION_PERFORMANCE', '-1,-1', '-1,-1', '0']]","[['LAPTOP#OPERATION_PERFORMANCE', None, None, '0']]"
Laptop-ACOS/train.txt,the speaker crackling i can live with as i just need to logout and re - log in to fix it for about a week .,"[['MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE', '4,11', '-1,-1', '1']]","[['MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE', 'speaker', None, '1']]"
Laptop-ACOS/train.txt,"the charging issue i can live with as well , even though it is annoying .","[['POWER_SUPPLY#OPERATION_PERFORMANCE', '4,12', '63,71', '0']]","[['POWER_SUPPLY#OPERATION_PERFORMANCE', 'charging', 'annoying', '0']]"
Laptop-ACOS/train.txt,"i would look elsewhere for a convertible chrombook , this one just doesn ' t quite live up expectactions .","[['LAPTOP#GENERAL', '-1,-1', '-1,-1', '0']]","[['LAPTOP#GENERAL', None, None, '0']]"
Laptop-ACOS/train.txt,the design is very cool .,"[['LAPTOP#DESIGN_FEATURES', '4,10', '19,23', '2']]","[['LAPTOP#DESIGN_FEATURES', 'design', 'cool', '2']]"
Laptop-ACOS/train.txt,it has a good blend of functionality and performance at a great price point .,"[['LAPTOP#OPERATION_PERFORMANCE', '-1,-1', '9,13', '2'], ['LAPTOP#PRICE', '-1,-1', '58,63', '2']]","[['LAPTOP#OPERATION_PERFORMANCE', None, 'good', '2'], ['LAPTOP#PRICE', None, 'great', '2']]"
Laptop-ACOS/train.txt,"i especially loved the high ( er ) resolution display , compared to most other chromebooks .","[['DISPLAY#QUALITY', '46,53', '13,18', '2']]","[['DISPLAY#QUALITY', 'display', 'loved', '2']]"
Laptop-ACOS/train.txt,wifi was pretty bad .,"[['PORTS#QUALITY', '0,8', '16,19', '0']]","[['PORTS#QUALITY', 'wifi was', 'bad', '0']]"
Laptop-ACOS/train.txt,"linux worked fairly well , and i was pretty pleased with it overall .","[['OS#OPERATION_PERFORMANCE', '0,5', '20,24', '2'], ['LAPTOP#OPERATION_PERFORMANCE', '-1,-1', '44,51', '2']]","[['OS#OPERATION_PERFORMANCE', 'linux', 'well', '2'], ['LAPTOP#OPERATION_PERFORMANCE', None, 'pleased', '2']]"
Laptop-ACOS/train.txt,"as of the time of writing , the audio drivers are still not working , but i typically don ' t care for that anyways .","[['SOFTWARE#OPERATION_PERFORMANCE', '32,45', '-1,-1', '0']]","[['SOFTWARE#OPERATION_PERFORMANCE', 'audio drivers', None, '0']]"
Laptop-ACOS/train.txt,"chromeos did well on this device , but i didn ' t like the scaling it did at higher resolutions .","[['OS#OPERATION_PERFORMANCE', '0,8', '13,17', '2'], ['OS#OPERATION_PERFORMANCE', '0,8', '46,54', '0']]","[['OS#OPERATION_PERFORMANCE', 'chromeos', 'well', '2'], ['OS#OPERATION_PERFORMANCE', 'chromeos', ""' t like"", '0']]"
Laptop-ACOS/train.txt,but it lost the coil whine roulette - - badly .,"[['LAPTOP#DESIGN_FEATURES', '-1,-1', '40,45', '0']]","[['LAPTOP#DESIGN_FEATURES', None, 'badly', '0']]"
Laptop-ACOS/train.txt,"long story short , i loved asus and have been buying them for years .","[['COMPANY#GENERAL', '27,31', '21,26', '2']]","[['COMPANY#GENERAL', 'asus', 'loved', '2']]"
Laptop-ACOS/train.txt,"i ' m in the us and asus wanted to charge me $ 60 cad for diagnosis only , and then said it would be an additional estimated $ 315 for repair .","[['SUPPORT#OPERATION_PERFORMANCE', '20,24', '-1,-1', '0']]","[['SUPPORT#OPERATION_PERFORMANCE', 'asus', None, '0']]"
Laptop-ACOS/train.txt,it ' s a real asus hasn ' t been able to improve their customer service and support and won ' t fix this issue .,"[['SUPPORT#QUALITY', '55,83', '-1,-1', '0']]","[['SUPPORT#QUALITY', 'customer service and support', None, '0']]"
Laptop-ACOS/train.txt,it just is missing a lot of other features that i wanted in a notebook,"[['LAPTOP#DESIGN_FEATURES', '62,70', '-1,-1', '0']]","[['LAPTOP#DESIGN_FEATURES', 'notebook', None, '0']]"
Laptop-ACOS/train.txt,vlc media player from the chrome app store did not have the capability to play any media from my external ssd that was in a usb 3 .,"[['SOFTWARE#OPERATION_PERFORMANCE', '0,16', '-1,-1', '0']]","[['SOFTWARE#OPERATION_PERFORMANCE', 'vlc media player', None, '0']]"
Laptop-ACOS/train.txt,"the machine is easy to use , snappy , and everything the reviewers say .","[['LAPTOP#USABILITY', '4,11', '15,19', '2'], ['LAPTOP#USABILITY', '4,11', '29,35', '2']]","[['LAPTOP#USABILITY', 'machine', 'easy', '2'], ['LAPTOP#USABILITY', 'machine', 'snappy', '2']]"
Laptop-ACOS/train.txt,the main bad for this particular variant is that google is no longer going to support it with updates .,"[['SUPPORT#GENERAL', '49,55', '9,12', '0']]","[['SUPPORT#GENERAL', 'google', 'bad', '0']]"
Laptop-ACOS/train.txt,"so be forwarded , if you buy this , you are jumping right into a machine that won ' t get updates anymore ( which is something most chromebook owners want and a feature that makes them better than android and it ' s fragmented market ) .","[['LAPTOP#GENERAL', '65,72', '-1,-1', '0']]","[['LAPTOP#GENERAL', 'machine', None, '0']]"
Laptop-ACOS/train.txt,many apps won ' t download and work on it like they do on an ellipsis .,"[['SOFTWARE#OPERATION_PERFORMANCE', '5,9', '-1,-1', '0']]","[['SOFTWARE#OPERATION_PERFORMANCE', 'apps', None, '0']]"
Laptop-ACOS/train.txt,asus has not responded to numerous request for an update of the status of repair .,"[['COMPANY#GENERAL', '0,4', '-1,-1', '0']]","[['COMPANY#GENERAL', 'asus', None, '0']]"
Laptop-ACOS/train.txt,"while under the warranty , asus sent me a fedex account with no instructions .","[['SUPPORT#GENERAL', '27,31', '-1,-1', '0']]","[['SUPPORT#GENERAL', 'asus', None, '0']]"
Laptop-ACOS/train.txt,but today i noticed it ' s cracking ( ref : pics ) .,"[['LAPTOP#OPERATION_PERFORMANCE', '-1,-1', '27,35', '0']]","[['LAPTOP#OPERATION_PERFORMANCE', None, 'cracking', '0']]"
Laptop-ACOS/train.txt,i bought this as a gift and was incredibly disappointed as it did n ' t even turn on after the initial charging .,"[['LAPTOP#GENERAL', '-1,-1', '43,55', '0']]","[['LAPTOP#GENERAL', None, 'disappointed', '0']]"
Laptop-ACOS/train.txt,very disappointed and i have n ' t even had the product for 12 hours .,"[['LAPTOP#GENERAL', '48,55', '5,17', '0']]","[['LAPTOP#GENERAL', 'product', 'disappointed', '0']]"
Laptop-ACOS/train.txt,"i loved everything about this chromebook until it stop charging 2 moths after perches , light just keeps flashing green .","[['LAPTOP#GENERAL', '30,40', '2,7', '2'], ['POWER_SUPPLY#GENERAL', '30,40', '-1,-1', '0']]","[['LAPTOP#GENERAL', 'chromebook', 'loved', '2'], ['POWER_SUPPLY#GENERAL', 'chromebook', None, '0']]"
